"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000102384",125.278869218988,-2.2634496559135,0.187428128761524,-12.0763605274714,1.40815720755877e-33,1.57700766907303e-32,"CENPI","2491","centromere protein I"
"ENSG00000157502",5.20785352735762,5.7558223317249,1.35773408263753,4.23928544280457,2.24232391608163e-05,6.24477888798394e-05,"PWWP3B","139221","PWWP domain containing 3B"
"ENSG00000147234",5.2525151828939,-3.98041977051553,1.20816098637912,-3.29461041648507,0.000985582155762848,0.00226819328726309,"FRMPD3","84443","FERM and PDZ domain containing 3"
"ENSG00000197565",563.648360733133,3.41302170306614,0.124605048027756,27.3907177685601,3.53780468928935e-165,3.98016530616385e-163,"COL4A6","1288","collagen type IV alpha 6 chain"
"ENSG00000188153",2944.12640623352,2.26608046262948,0.055268128492201,41.0015776624181,0,0,"COL4A5","1287","collagen type IV alpha 5 chain"
"ENSG00000072315",17.5333411674997,-2.58329034647224,0.509620789564105,-5.0690442763958,3.99818221963977e-07,1.33014017049776e-06,"TRPC5","7224","transient receptor potential cation channel subfamily C member 5"
"ENSG00000009694",7.23626328172858,4.364708649137,1.19209873821991,3.66136504401855,0.000250875002112691,0.00062224769120445,"TENM1","10178","teneurin transmembrane protein 1"
"ENSG00000013619",175.16241143622,-2.47366157786992,0.162467576380492,-15.2255707445079,2.39261465544362e-52,4.31080131930661e-51,"MAMLD1","10046","mastermind like domain containing 1"
"ENSG00000102032",8.34862145154412,3.44101639269779,0.880670673330747,3.90726805933445,9.33455757122919e-05,0.000242975467122529,"RENBP","5973","renin binding protein"
"ENSG00000091879",40.1448439581042,4.81410863419258,0.564904798094869,8.52198220023634,1.5684549945068e-17,9.69626246184614e-17,"ANGPT2","285","angiopoietin 2"
"ENSG00000275591",9.01436836540411,-2.45034053938286,0.683879799989134,-3.58299885363158,0.000339672099042991,0.000829371669266999,"XKR5","389610","XK related 5"
"ENSG00000159167",15599.4571733462,3.76489178106176,0.187081599369864,20.1243296708112,4.51841382028734e-90,1.69878527763762e-88,"STC1","6781","stanniocalcin 1"
"ENSG00000184661",203.831869946422,-2.59570998764986,0.161096100484423,-16.1128045920693,2.07399876614809e-58,4.34802187987063e-57,"CDCA2","157313","cell division cycle associated 2"
"ENSG00000171320",49.4785025858831,-3.36799905405082,0.346399953180924,-9.72286232467163,2.40912281561414e-22,1.86970258328179e-21,"ESCO2","157570","establishment of sister chromatid cohesion N-acetyltransferase 2"
"ENSG00000168078",197.072225841373,-2.77381140894844,0.174596055069457,-15.8870222345229,7.79431901167155e-57,1.58663913803889e-55,"PBK","55872","PDZ binding kinase"
"ENSG00000104290",5.77688960088559,2.47328280045277,0.884847692508892,2.79515087329893,0.00518754992649864,0.0107424632312403,"FZD3","7976","frizzled class receptor 3"
"ENSG00000120875",89.2249498625435,2.55676593507913,0.231660283403546,11.0367038212818,2.54187413970002e-28,2.40141929941659e-27,"DUSP4","1846","dual specificity phosphatase 4"
"ENSG00000157168",1902.05218544265,2.58688975359066,0.122424260159998,21.1305320547562,4.16824107700888e-99,1.81213973430551e-97,"NRG1","3084","neuregulin 1"
"ENSG00000176907",87.3651298398392,2.1019981507815,0.218912161317313,9.60201634359936,7.8395543063727e-22,5.958708167474e-21,"TCIM","56892","transcriptional and immune response regulator"
"ENSG00000104368",13214.4968037918,2.02763709005176,0.055046085171011,36.8352641927674,5.03516292093656e-297,2.748453004769e-294,"PLAT","5327","plasminogen activator, tissue type"
"ENSG00000147571",15.6012006641834,2.30428271967278,0.522788068133007,4.40768039695681,1.0448356817217e-05,3.02055478172114e-05,"CRH","1392","corticotropin releasing hormone"
"ENSG00000104321",7567.20986030082,3.29744633697211,0.101231296318793,32.5733884369904,9.76966579472213e-233,2.28548149972404e-230,"TRPA1","8989","transient receptor potential cation channel subfamily A member 1"
"ENSG00000164683",145.840119518095,2.61276644351325,0.185176359398356,14.1096112484457,3.31399800843229e-45,5.10896471216267e-44,"HEY1","23462","hes related family bHLH transcription factor with YRPW motif 1"
"ENSG00000076641",954.690284174,2.03263249198754,0.0744909386372608,27.2869764990558,6.054928511691e-164,6.56158355921338e-162,"PAG1","55824","phosphoprotein membrane anchor with glycosphingolipid microdomains 1"
"ENSG00000170323",20.5714781102005,-3.45967412050073,0.542233831644949,-6.38040992389812,1.76614584755135e-10,7.52949305791492e-10,"FABP4","2167","fatty acid binding protein 4"
"ENSG00000147614",3.59414433926073,5.20361921473118,1.40750974179073,3.69703957296295,0.000218128350143935,0.000544415855109452,"ATP6V0D2","245972","ATPase H+ transporting V0 subunit d2"
"ENSG00000164938",1395.9221058483,2.3177820205721,0.0656155290168545,35.3236810752031,2.54304773454152e-273,9.86300987149286e-271,"TP53INP1","94241","tumor protein p53 inducible nuclear protein 1"
"ENSG00000156486",5.72819429743766,2.78593656447071,0.943189782382046,2.953739127066,0.00313949273405912,0.00673113818949133,"KCNS2","3788","potassium voltage-gated channel modifier subfamily S member 2"
"ENSG00000147642",8.5536678871083,-2.59042669635227,0.724707453757513,-3.57444467132393,0.000350972017627721,0.00085554508696615,"SYBU","55638","syntabulin"
"ENSG00000164796",1.97686173942908,4.35024547855281,1.59146072915952,2.7334921929555,0.00626666089496751,0.0127848904028282,"CSMD3","114788","CUB and Sushi multiple domains 3"
"ENSG00000147676",5.02442318448801,2.21572611369611,0.915893142178713,2.4191971875948,0.0155548055856025,0.0296184398863836,"MAL2","114569","mal, T cell differentiation protein 2"
"ENSG00000214814",11.9281802822276,2.69145176962799,0.64349101104912,4.1825786583094,2.88221249986436e-05,7.92648774454206e-05,"FER1L6","654463","fer-1 like family member 6"
"ENSG00000173334",1074.47707273372,2.41256199117186,0.0759164039670474,31.7791921785319,1.25506448825441e-221,2.80259703452932e-219,"TRIB1","10221","tribbles pseudokinase 1"
"ENSG00000165071",4.66299723616632,-2.40218202224551,0.965407878174699,-2.48825607968657,0.0128371262334219,0.0248415922305899,"TMEM71","137835","transmembrane protein 71"
"ENSG00000155926",2.55895405153504,3.62711434916296,1.53113562211345,2.36890468537099,0.017840850551788,0.0335680397590006,"SLA","6503","Src like adaptor"
"ENSG00000147852",160.717936015008,-2.19580879641371,0.166864965013051,-13.1591960975269,1.50680528330355e-39,2.0042686160043e-38,"VLDLR","7436","very low density lipoprotein receptor"
"ENSG00000147862",30.6958951111512,-3.48674709084314,0.453836697220899,-7.68282316567717,1.55620336457126e-14,8.38279429351287e-14,"NFIB","4781","nuclear factor I B"
"ENSG00000178031",457.541515040327,-2.56031478410324,0.11456074856557,-22.3489704472193,1.23559968049163e-110,6.30113082736528e-109,"ADAMTSL1","92949","ADAMTS like 1"
"ENSG00000177076",97.1484461411841,2.73659755322321,0.227923182396773,12.0066661251653,3.27795130585378e-33,3.6214727395557e-32,"ACER2","340485","alkaline ceramidase 2"
"ENSG00000147883",1092.60954361111,2.17982979422359,0.0813913267330282,26.7820894648105,5.22457053545174e-158,5.27395346243066e-156,"CDKN2B","1030","cyclin dependent kinase inhibitor 2B"
"ENSG00000176399",7.75879169695775,2.39256841653217,0.756253831628826,3.16371080246831,0.00155771497128037,0.0034817658737391,"DMRTA1","63951","DMRT like family A1"
"ENSG00000230453",67.8136580133658,-2.13641554740926,0.244127449744021,-8.75123034975946,2.11039099481535e-18,1.35643011258563e-17,"ANKRD18B","441459","ankyrin repeat domain 18B"
"ENSG00000165304",262.90712654882,-2.6851513335125,0.148490411019226,-18.0829948215635,4.33864668407074e-73,1.19519579121186e-71,"MELK","9833","maternal embryonic leucine zipper kinase"
"ENSG00000137124",406.518564113566,-2.24190763982663,0.107322437682786,-20.8894587956813,6.67717476465772e-97,2.78776775301772e-95,"ALDH1B1","219","aldehyde dehydrogenase 1 family member B1"
"ENSG00000165072",137.02854136033,-2.55397676762793,0.186509148401501,-13.6935736907122,1.10917007359907e-42,1.61690885704284e-41,"MAMDC2","256691","MAM domain containing 2"
"ENSG00000187210",104.640591299587,-2.36839865990997,0.202443071153899,-11.6990848163407,1.28835439801326e-31,1.34569575605382e-30,"GCNT1","2650","glucosaminyl (N-acetyl) transferase 1"
"ENSG00000106772",128.27080086473,-2.34099243865171,0.186006308978311,-12.5855539605632,2.53557767767773e-36,3.0731368267775e-35,"PRUNE2","158471","prune homolog 2 with BCH domain"
"ENSG00000135069",1446.47934428655,-2.98312261414143,0.243816304514527,-12.2351235701044,2.01797507097695e-34,2.32532576982473e-33,"PSAT1","29968","phosphoserine aminotransferase 1"
"ENSG00000197506",25.2101087705239,-2.59329258652074,0.4255430901403,-6.09407753669726,1.10070303627024e-09,4.43834783818078e-09,"SLC28A3","64078","solute carrier family 28 member 3"
"ENSG00000180447",34.3814617021672,-2.20972813979025,0.351157742010531,-6.29269378239702,3.12003454560155e-10,1.31043229219366e-09,"GAS1","2619","growth arrest specific 1"
"ENSG00000165244",46.5603125763008,-3.32418510592935,0.358889136067668,-9.26242890033479,1.99833674373764e-20,1.41457670169094e-19,"ZNF367","195828","zinc finger protein 367"
"ENSG00000136943",3.36721780404075,-4.25066529231471,1.45458343602101,-2.92225608174278,0.00347505692731892,0.00740320742914516,"CTSV","1515","cathepsin V"
"ENSG00000136842",196.254349126235,2.49061780382672,0.159812693442116,15.584605641659,9.26332385945192e-55,1.76843092021506e-53,"TMOD1","7111","tropomodulin 1"
"ENSG00000119508",104.04382043247,2.42578807633033,0.208330406795738,11.6439463333298,2.46347428481967e-31,2.54605077206678e-30,"NR4A3","8013","nuclear receptor subfamily 4 group A member 3"
"ENSG00000119326",1060.1999959954,-2.06902763037828,0.0775868057462802,-26.6672614045266,1.1288843221896e-156,1.13180252655989e-154,"CTNNAL1","8727","catenin alpha like 1"
"ENSG00000181634",100.649741533976,2.80329670383436,0.239173638552382,11.7207595318679,9.97734174559775e-32,1.04584681825476e-30,"TNFSF15","9966","TNF superfamily member 15"
"ENSG00000182752",6930.41939676306,2.01487019572904,0.0588365429526492,34.2452172513021,5.1383264973086e-257,1.61124799824115e-254,"PAPPA","5069","pappalysin 1"
"ENSG00000056558",67.1489165097798,-2.39336834359322,0.254696452560071,-9.3969441644608,5.61707217840775e-21,4.0720319609136e-20,"TRAF1","7185","TNF receptor associated factor 1"
"ENSG00000197233",6.3893767080205,5.02832791907936,1.30975551543662,3.83913475439964,0.000123468655271596,0.000317293991524461,"OR1J2","26740","olfactory receptor family 1 subfamily J member 2"
"ENSG00000239590",7.39906384003076,6.25055134006575,1.2946034233187,4.828159131576,1.37800960628746e-06,4.35537327417213e-06,"OR1J4","26219","olfactory receptor family 1 subfamily J member 4"
"ENSG00000165202",3.63750596350437,4.1824242180492,1.40327027671792,2.98048372251666,0.00287793532617552,0.00620465342849252,"OR1Q1","158131","olfactory receptor family 1 subfamily Q member 1"
"ENSG00000186193",81.7692072223969,-3.1570094087242,0.257373312406448,-12.2662656015345,1.37447767864599e-34,1.59755930819279e-33,"SAPCD2","89958","suppressor APC domain containing 2"
"ENSG00000184363",14.2138843564389,-2.01013221551362,0.526361369447097,-3.81892048351708,0.000134036956675941,0.000343255719807126,"PKP3","11187","plakophilin 3"
"ENSG00000167332",9.01171850441896,-2.66853785491812,0.721270007855567,-3.69977654117637,0.000215789387254323,0.000538943228156958,"OR51E2","81285","olfactory receptor family 51 subfamily E member 2"
"ENSG00000121236",35.1070032876928,-2.16018021420817,0.355421261901081,-6.0778024439331,1.21840730683071e-09,4.89021974076006e-09,"TRIM6","117854","tripartite motif containing 6"
"ENSG00000182261",43.2089584488167,-3.20021801541215,0.362035849075206,-8.83950587652264,9.61428538102161e-19,6.27525854497327e-18,"NLRP10","338322","NLR family pyrin domain containing 10"
"ENSG00000166402",239.580092966316,-2.62684113454528,0.14191881876757,-18.5094630673853,1.73218604367832e-76,5.05523919044181e-75,"TUB","7275","TUB bipartite transcription factor"
"ENSG00000133818",917.65645300902,-2.58022994833651,0.0872303195121891,-29.5795081660335,2.74196090048848e-192,4.44077140125265e-190,"RRAS2","22800","RAS related 2"
"ENSG00000175868",5.98159152971808,5.9454171185254,1.32106982860658,4.50045636482094,6.78077238553912e-06,1.9995002684689e-05,"CALCB","797","calcitonin related polypeptide beta"
"ENSG00000188487",282.820851484022,4.38603178024865,0.199724935780703,21.9603614496314,6.89484535474461e-107,3.3647758555704e-105,"INSC","387755","INSC spindle orientation adaptor protein"
"ENSG00000129173",24.145160242982,-2.11266768254688,0.415067353545576,-5.0899394146519,3.58177934567511e-07,1.19647017217951e-06,"E2F8","79733","E2F transcription factor 8"
"ENSG00000166833",556.856531079937,-2.37829288222968,0.0943256733172039,-25.2136327109144,2.83922956102011e-140,2.2865882661374e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000135363",6.03572730144971,5.95582750038836,1.3354355318503,4.45983902505299,8.20212341404684e-06,2.39609305998458e-05,"LMO2","4005","LIM domain only 2"
"ENSG00000135373",7.51599619185876,2.07147133263482,0.745910842832971,2.77710312504289,0.00548457744836334,0.0113130444274288,"EHF","26298","ETS homologous factor"
"ENSG00000187479",217.31151834173,4.98607411205807,0.276075406076415,18.0605515823383,6.51681661977601e-73,1.79188140563916e-71,"C11orf96","387763","chromosome 11 open reading frame 96"
"ENSG00000234776",4.54168150825213,2.44848020803805,0.98733010393314,2.47990028692962,0.013141912815147,0.0253714318928001,"FREY1","143678","Frey regulator of sperm-oocyte fusion 1"
"ENSG00000183134",6.0208413448521,2.57783411243172,0.8810670646657,2.92580918730609,0.00343561590297757,0.0073244766639785,"PTGDR2","11251","prostaglandin D2 receptor 2"
"ENSG00000167992",55.67147177015,2.35171731535152,0.282900928840384,8.3128653023207,9.34185353653645e-17,5.57184287419969e-16,"VWCE","220001","von Willebrand factor C and EGF domains"
"ENSG00000133318",1500.97300012898,-2.41401849885074,0.0690680719388022,-34.9512941520893,1.23760070811179e-267,4.14539982639809e-265,"RTN3","10313","reticulon 3"
"ENSG00000146670",234.421797339318,-2.27263383278276,0.141477236746303,-16.0636006544151,4.59108616724708e-58,9.59764935218262e-57,"CDCA5","113130","cell division cycle associated 5"
"ENSG00000174576",2.21030781388007,-3.62115289712401,1.54224847706399,-2.34796983169514,0.0188760501061844,0.0353353520214588,"NPAS4","266743","neuronal PAS domain protein 4"
"ENSG00000131620",177.191004531121,-2.06993167314805,0.15957560491661,-12.9714794077061,1.77569647141463e-38,2.28760617095356e-37,"ANO1","55107","anoctamin 1"
"ENSG00000175567",35.3534567964114,-2.89558837244832,0.37378693613648,-7.74662807207113,9.43648323956525e-15,5.13002176262312e-14,"UCP2","7351","uncoupling protein 2"
"ENSG00000165434",1243.14971044106,2.51723600337688,0.0694013568101066,36.2707030391992,4.68795720191233e-288,2.15909728880575e-285,"PGM2L1","283209","phosphoglucomutase 2 like 1"
"ENSG00000165490",89.3021061469361,-2.13573753790317,0.221990525690823,-9.6208499495952,6.52894149883737e-22,4.98567563781685e-21,"DDIAS","220042","DNA damage induced apoptosis suppressor"
"ENSG00000137501",417.114534231623,-2.10265733267797,0.107811510856875,-19.5030875271691,1.03350937169371e-84,3.50964541935988e-83,"SYTL2","54843","synaptotagmin like 2"
"ENSG00000149201",28.517786969296,-2.60322142429815,0.399022955213451,-6.52398913467421,6.84616708420199e-11,2.99402998477653e-10,"CCDC81","60494","coiled-coil domain containing 81"
"ENSG00000214376",2.87229709981023,-4.0198325992862,1.46578241187442,-2.74244837891437,0.00609830343487597,0.0124776892993478,"VSTM5","387804","V-set and transmembrane domain containing 5"
"ENSG00000149218",387.648413542227,-2.53980794411356,0.111380362931572,-22.8030137204161,4.28007385989462e-115,2.30217987398274e-113,"ENDOD1","23052","endonuclease domain containing 1"
"ENSG00000149212",195.716908291826,-2.19037607293256,0.153288237162178,-14.2892638958014,2.55293608739948e-46,4.01549328240059e-45,"SESN3","143686","sestrin 3"
"ENSG00000023445",82.153137718778,-2.93195979852574,0.250995034251339,-11.6813458372637,1.58761710225537e-31,1.65242237662709e-30,"BIRC3","330","baculoviral IAP repeat containing 3"
"ENSG00000166670",61.3773644453775,3.3243774352723,0.342335968594538,9.71086225300993,2.71034477179262e-22,2.10016094882648e-21,"MMP10","4319","matrix metallopeptidase 10"
"ENSG00000149968",610.045543455831,3.82854066366896,0.302649934526272,12.6500627520758,1.11785502057968e-36,1.37176913349737e-35,"MMP3","4314","matrix metallopeptidase 3"
"ENSG00000137745",2.52140570581131,3.63891528956591,1.49252014537433,2.43810128851109,0.0147646363233059,0.0282635680131033,"MMP13","4322","matrix metallopeptidase 13"
"ENSG00000170962",442.998331547086,2.42435629912265,0.108571231773317,22.3296379669377,1.90463911502696e-110,9.67950733698873e-109,"PDGFD","80310","platelet derived growth factor D"
"ENSG00000152578",320.281587756857,4.79254759634816,0.200589345252089,23.892333814267,3.67966231245238e-126,2.41026058492992e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000152402",4.13386759039513,3.43246322409914,1.27012945504908,2.70245147882702,0.00688302297586534,0.013943916511107,"GUCY1A2","2977","guanylate cyclase 1 soluble subunit alpha 2"
"ENSG00000149591",9681.57754889774,-2.09364156903608,0.142447595231605,-14.6976266298636,6.67588042564196e-49,1.11933021289091e-47,"TAGLN","6876","transgelin"
"ENSG00000110002",899.504360793506,4.43907473642709,0.126316442577233,35.1424932958583,1.51368505290187e-270,5.31159293087328e-268,"VWA5A","4013","von Willebrand factor A domain containing 5A"
"ENSG00000149548",33.7639135412465,-2.69959430744004,0.372546842038297,-7.24632181196299,4.28241928506777e-13,2.135125014321e-12,"CCDC15","80071","coiled-coil domain containing 15"
"ENSG00000120457",2.38132019253542,-3.69240244530221,1.52355801447129,-2.42353911713926,0.0153700978577295,0.0292894365434726,"KCNJ5","3762","potassium inwardly rectifying channel subfamily J member 5"
"ENSG00000174370",6.56629023143366,-3.26492279571023,0.925533252827018,-3.5276126338385,0.000419325316507787,0.00101278540063779,"KCNJ5-AS1","219833","KCNJ5 antisense RNA 1"
"ENSG00000187134",392.12236595253,2.06560776539779,0.123261115112796,16.7579837607956,4.95132461030462e-63,1.12438554863898e-61,"AKR1C1","1645","aldo-keto reductase family 1 member C1"
"ENSG00000065328",105.647799964545,-2.6341851983278,0.208967479924483,-12.6057183600039,1.96375159474505e-36,2.39386029804405e-35,"MCM10","55388","minichromosome maintenance 10 replication initiation factor"
"ENSG00000077943",161.821193997302,3.06561273899032,0.194888685223369,15.730070401351,9.41063869343713e-56,1.86334369743164e-54,"ITGA8","8516","integrin subunit alpha 8"
"ENSG00000150054",13.4350446990032,-2.27806596843505,0.550312950652775,-4.13958269695968,3.47938160448356e-05,9.48559491063238e-05,"MPP7","143098","MAGUK p55 scaffold protein 7"
"ENSG00000170312",258.398617767853,-2.72622711904579,0.13797572786645,-19.7587442458327,6.7462263366331e-87,2.40159139491059e-85,"CDK1","983","cyclin dependent kinase 1"
"ENSG00000196932",91.5494451791518,2.85472449125053,0.241627606250292,11.8145626468419,3.2825261946929e-32,3.50056954105528e-31,"TMEM26","219623","transmembrane protein 26"
"ENSG00000138347",213.944820748303,-2.63179169758978,0.15424505615326,-17.0624055203091,2.82671469779323e-65,6.75204557797029e-64,"MYPN","84665","myopalladin"
"ENSG00000122861",28007.1433373973,2.26252546550042,0.0552183307902015,40.9741734877272,0,0,"PLAU","5328","plasminogen activator, urokinase"
"ENSG00000122378",146.718607800447,2.06564698586948,0.175126006407219,11.7952040833173,4.1319772148525e-32,4.38423903473695e-31,"PRXL2A","84293","peroxiredoxin like 2A"
"ENSG00000122367",18.0565694158344,-2.54634956164535,0.490997542649215,-5.18607394225708,2.14773564539894e-07,7.29507442772289e-07,"LDB3","11155","LIM domain binding 3"
"ENSG00000152779",20.4758516261274,-4.15979665555732,0.637423831752042,-6.52595094244214,6.75714355444666e-11,2.95979329799484e-10,"SLC16A12","387700","solute carrier family 16 member 12"
"ENSG00000138182",319.095678403888,-2.4827445751397,0.124622213450559,-19.9221672155957,2.61427447079372e-88,9.560589863662e-87,"KIF20B","9585","kinesin family member 20B"
"ENSG00000138160",450.256121980529,-2.57259579571638,0.106782845509586,-24.0918453094175,3.04349458350495e-128,2.04817457405004e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000138180",359.368768496895,-3.18369269399993,0.135565738239481,-23.4844934667478,5.87512847035282e-122,3.54867390967458e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000138131",355.511966869605,-2.02614965987606,0.121679047049511,-16.6515904669406,2.94665777326939e-62,6.57997610037033e-61,"LOXL4","84171","lysyl oxidase like 4"
"ENSG00000119915",2.17980148924883,4.48360138580565,1.54000697535367,2.91141628418661,0.00359794308074897,0.00764841845147532,"ELOVL3","83401","ELOVL fatty acid elongase 3"
"ENSG00000156398",29.4001584050284,-3.52403018890112,0.468403024419437,-7.52350007404197,5.33289701448634e-14,2.80200485559714e-13,"SFXN2","118980","sideroflexin 2"
"ENSG00000065618",4.75734338040703,-3.14992603163085,1.0694745509333,-2.94530246547895,0.00322639090473958,0.00690639784372577,"COL17A1","1308","collagen type XVII alpha 1 chain"
"ENSG00000107518",45.5630104273716,3.9404020038242,0.422517219428337,9.32601518384396,1.09926151005323e-20,7.85294269801083e-20,"ATRNL1","26033","attractin like 1"
"ENSG00000151892",274.725023021228,-2.07894919179056,0.127164327250694,-16.348525067821,4.45636534814555e-60,9.64433370058284e-59,"GFRA1","2674","GDNF family receptor alpha 1"
"ENSG00000203780",40.5975573621356,2.0045822022343,0.314399638008565,6.37590493084377,1.81885733433123e-10,7.74749115415422e-10,"FANK1","92565","fibronectin type III and ankyrin repeat domains 1"
"ENSG00000132334",127.772488179998,3.17205811335448,0.224706954102326,14.1164216569373,3.00886242960556e-45,4.65315996721163e-44,"PTPRE","5791","protein tyrosine phosphatase receptor type E"
"ENSG00000148773",1840.19727265675,-3.196058325696,0.0757850348989852,-42.1726839600465,0,0,"MKI67","4288","marker of proliferation Ki-67"
"ENSG00000151062",5.35018937504424,2.33678320127115,0.902047547521104,2.59053218169354,0.0095827661257331,0.0189597002498395,"CACNA2D4","93589","calcium voltage-gated channel auxiliary subunit alpha2delta 4"
"ENSG00000111206",489.637006535011,-3.02314009594939,0.111928825299871,-27.0094865004617,1.14349429838747e-160,1.20377278354533e-158,"FOXM1","2305","forkhead box M1"
"ENSG00000197905",124.910001773902,-2.87371231550966,0.207138072442223,-13.8734143927656,9.18007296492197e-44,1.36939185584028e-42,"TEAD4","7004","TEA domain transcription factor 4"
"ENSG00000111247",81.5387879102889,-2.40596059154349,0.23246318583437,-10.3498563994461,4.19113957906985e-25,3.57459578219511e-24,"RAD51AP1","10635","RAD51 associated protein 1"
"ENSG00000089692",2.74393412936067,-2.96902225851681,1.34522489055888,-2.2070824583712,0.0273082990585385,0.0494495283849049,"LAG3","3902","lymphocyte activating 3"
"ENSG00000111665",169.507662978251,-2.72307983560631,0.17401323571595,-15.6486937582801,3.39108663647573e-55,6.57603090110255e-54,"CDCA3","83461","cell division cycle associated 3"
"ENSG00000059804",3443.39680712992,2.07976295761528,0.0543254346265041,38.2834112955373,0,0,"SLC2A3","6515","solute carrier family 2 member 3"
"ENSG00000110848",14.3990270131008,5.3228813494186,1.09228443165443,4.87316416416949,1.09824887777897e-06,3.5102997095438e-06,"CD69","969","CD69 molecule"
"ENSG00000060140",10.7825482970976,-2.42739362979318,0.630799576343557,-3.84812184539441,0.000119026852881246,0.000306092786209005,"STYK1","55359","serine/threonine/tyrosine kinase 1"
"ENSG00000172572",26.8702391542954,2.71925232880264,0.431249104618111,6.3055257383332,2.87217266477205e-10,1.21046842245955e-09,"PDE3A","5139","phosphodiesterase 3A"
"ENSG00000121361",51.4405648984805,-2.73779154698246,0.304639275436496,-8.98699467775347,2.54082928462964e-19,1.70289868107648e-18,"KCNJ8","3764","potassium inwardly rectifying channel subfamily J member 8"
"ENSG00000069431",90.3822487707062,-2.17623790716435,0.218229574821775,-9.97224097119582,2.01627307223285e-23,1.61939141899551e-22,"ABCC9","10060","ATP binding cassette subfamily C member 9"
"ENSG00000111728",7.00069408777413,2.23191853445155,0.786254452231421,2.83867204582088,0.00453016904242009,0.0094716458146102,"ST8SIA1","6489","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"ENSG00000152936",8.26721383677705,-3.64373985144292,0.890101051315802,-4.09362492725576,4.24681092213439e-05,0.000115054226783854,"LMNTD1","160492","lamin tail domain containing 1"
"ENSG00000087494",91.5264897887427,2.07297907309116,0.213805631541657,9.69562428334482,3.14707126037518e-22,2.43089812554557e-21,"PTHLH","5744","parathyroid hormone like hormone"
"ENSG00000110900",90.591408541607,2.75193863635113,0.239809401684668,11.4755243831922,1.75112836352804e-30,1.76164708680384e-29,"TSPAN11","441631","tetraspanin 11"
"ENSG00000013573",80.0301336071541,-2.07763896407024,0.224471810318722,-9.25567874701168,2.12873558039054e-20,1.50399352750699e-19,"DDX11","1663","DEAD/H-box helicase 11"
"ENSG00000057294",7.8075260263029,-2.58988243136488,0.773712007148115,-3.34734682599941,0.000815890629462303,0.00189752187107708,"PKP2","5318","plakophilin 2"
"ENSG00000018236",6.73355335695862,-2.62758067466683,0.819372654981653,-3.20682006983217,0.00134210911453908,0.00302446546331452,"CNTN1","1272","contactin 1"
"ENSG00000139173",134.676893239746,-2.21994456890439,0.178257259929518,-12.4535997567905,1.33677062733487e-35,1.59138332032805e-34,"TMEM117","84216","transmembrane protein 117"
"ENSG00000135451",112.071656447199,-3.11046222373465,0.219705547802978,-14.1574132052595,1.68067693232272e-45,2.61284985533463e-44,"TROAP","10024","trophinin associated protein"
"ENSG00000186897",2.86015202904957,-4.04401243523044,1.49756738276848,-2.700387629807,0.00692587290261326,0.0140249402086719,"C1QL4","338761","complement C1q like 4"
"ENSG00000161800",563.92368811932,-2.7923008238261,0.102045843540643,-27.3631999789779,7.52222719719687e-165,8.39868063880966e-163,"RACGAP1","29127","Rac GTPase activating protein 1"
"ENSG00000139567",436.249907247314,2.21057723041329,0.113715316319352,19.4395733306957,3.57123340111658e-84,1.1989256917006e-82,"ACVRL1","94","activin A receptor like type 1"
"ENSG00000161835",291.047011144609,2.92350515943494,0.15161709786464,19.2821601297564,7.58421908219158e-83,2.45662023809537e-81,"TAMALIN","160622","trafficking regulator and scaffold protein tamalin"
"ENSG00000186442",2.5903869402771,4.74087332508625,1.49635708876161,3.16827671729735,0.00153345488608159,0.00343153023247349,"KRT3","3850","keratin 3"
"ENSG00000135476",162.982841162264,-2.74549200113846,0.174938426908097,-15.6940476124253,1.66117036606871e-55,3.27303861699474e-54,"ESPL1","9700","extra spindle pole bodies like 1, separase"
"ENSG00000198056",30.476781203393,-2.69232304403657,0.401953867832323,-6.69808965530264,2.11161708568133e-11,9.58159255196167e-11,"PRIM1","5557","DNA primase subunit 1"
"ENSG00000139269",34.6708234276748,-3.70718034616438,0.449139632092218,-8.2539595290117,1.53231262300086e-16,9.06592671127525e-16,"INHBE","83729","inhibin subunit beta E"
"ENSG00000111087",31.0511512484165,-2.52835910251728,0.397124286005783,-6.36666955815554,1.93176729285321e-10,8.21182185234228e-10,"GLI1","2735","GLI family zinc finger 1"
"ENSG00000139289",12942.9106281238,2.0373620504396,0.0462973430589579,44.0060253100291,0,0,"PHLDA1","22822","pleckstrin homology like domain family A member 1"
"ENSG00000139304",11.3813847987164,-3.22848809194785,0.699270930257085,-4.61693451315202,3.89450098506669e-06,1.17810253526094e-05,"PTPRQ","374462","protein tyrosine phosphatase receptor type Q"
"ENSG00000072041",2369.28278181903,5.09735332203113,0.186814833117032,27.2855920323941,6.28835886243668e-164,6.76480532223298e-162,"SLC6A15","55117","solute carrier family 6 member 15"
"ENSG00000231738",2.043982825673,4.38725233632423,1.56356342946629,2.80593179249644,0.00501713111274834,0.0104173680388398,"TSPAN19","144448","tetraspanin 19"
